time,acc_x,acc_y,acc_z
14:55:35.441,-2.72070,5.93164,-1.94678;
14:55:35.461,-2.30933,6.23364,-2.30981;
14:55:35.481,-1.68628,4.95605,-1.73804;
14:55:35.501,-0.32520,2.92285,-0.92627;
14:55:35.521,0.28174,1.63989,-0.59521;
14:55:35.541,0.47217,0.86914,-0.35327;
14:55:35.561,0.59351,0.34277,-0.20068;
14:55:35.581,0.82080,-0.05078,-0.08398;
14:55:35.601,0.94043,-0.33838,-0.01563;
14:55:35.621,0.87109,-0.30591,-0.01147;
14:55:35.641,0.87134,-0.40894,0.01221;
14:55:35.661,1.22241,-0.73730,0.18140;
14:55:35.681,1.18091,-0.54370,0.14111;
14:55:35.701,1.11719,-0.31128,0.10620;
14:55:35.721,1.11890,-0.00439,0.09009;
14:55:35.741,1.08105,0.75366,0.09570;
14:55:35.761,0.83301,1.87915,0.19751;
14:55:35.781,0.49683,2.73584,0.20557;
14:55:35.801,0.54370,4.06348,-0.01953;
14:55:35.821,0.37036,5.44019,-0.31079;
14:55:35.841,-0.37549,6.11060,-0.45679;
14:55:35.861,-1.19897,5.31909,-0.13574;
14:55:35.881,-1.58960,3.12744,0.31494;
14:55:35.901,-1.23120,1.71509,0.36133;
14:55:35.921,-0.64453,1.16187,0.19751;
14:55:35.941,-0.55151,0.77954,0.05347;
14:55:35.961,-0.81860,0.48047,0.02051;
14:55:35.981,-0.98438,0.23706,0.15430;
14:55:36.001,-1.05078,-0.14575,0.34863;
14:55:36.021,-1.04028,-0.65088,0.48560;
14:55:36.041,-1.00830,-1.02710,0.53027;
14:55:36.061,-0.92578,-1.25220,0.51733;
14:55:36.081,-0.80103,-1.19360,0.44409;
14:55:36.101,-0.80298,-0.84448,0.29688;
14:55:36.121,-0.96094,-0.64111,0.16968;
14:55:36.141,-1.05396,-0.61157,0.15259;
14:55:36.161,-1.08252,-0.58447,0.14404;
14:55:36.181,-1.12695,1.11963,-0.38574;
14:55:36.201,-2.56567,4.43188,-1.10352;
14:55:36.221,-2.37500,5.63647,-1.86694;
14:55:36.241,-1.95117,5.91064,-1.94287;
14:55:36.261,-1.17310,4.54102,-1.27002;
14:55:36.281,-0.21021,2.19995,-0.67480;
14:55:36.301,0.24438,1.52417,-0.47998;
14:55:36.321,0.55347,0.74561,-0.34058;
14:55:36.341,0.63110,0.34375,-0.10864;
14:55:36.361,0.76074,-0.02905,0.10107;
14:55:36.381,0.87378,-0.08179,0.18945;
14:55:36.401,1.00098,-0.10986,0.19800;
14:55:36.421,1.27222,-0.18628,0.02466;
14:55:36.441,1.67749,-0.29712,-0.26245;
14:55:36.461,1.78809,-0.28320,-0.33691;
14:55:36.481,1.58789,-0.22925,-0.16528;
14:55:36.501,1.33154,-0.23804,0.11768;
14:55:36.521,1.08276,-0.23657,0.16846;
14:55:36.541,0.80835,0.38452,-0.03857;
14:55:36.561,0.54077,2.41602,-0.23608;
14:55:36.581,0.42676,3.71851,-0.12646;
14:55:36.601,0.63843,4.02856,-0.07422;
14:55:36.621,0.37720,6.25000,-0.46704;
14:55:36.641,-0.88013,7.03125,-0.61206;
14:55:36.661,-2.21240,4.57666,-0.14014;
14:55:36.681,-2.06250,2.37817,0.17188;
14:55:36.701,-0.71558,0.75635,0.15381;
14:55:36.721,-0.65454,0.33838,0.06152;
14:55:36.741,-0.96118,-0.10547,0.06665;
14:55:36.761,-1.04443,-0.47437,0.23633;
14:55:36.781,-0.81812,-0.76221,0.34326;
14:55:36.801,-0.71411,-1.21094,0.49243;
14:55:36.821,-0.83594,-1.45703,0.57349;
14:55:36.841,-1.00537,-1.40552,0.41284;
14:55:36.861,-1.01196,-1.16504,0.27979;
14:55:36.881,-1.00977,-0.84058,0.32056;
14:55:36.901,-1.02441,-0.54419,0.34937;
14:55:36.921,-1.03223,-0.45093,0.22681;
14:55:36.941,-1.08032,-0.17725,-0.04272;
14:55:36.961,-1.87158,1.58374,-0.55054;
14:55:36.981,-2.74365,4.58667,-1.26294;
14:55:37.001,-2.59009,6.11987,-1.98901;
14:55:37.021,-2.03735,5.77148,-1.87061;
14:55:37.041,-0.98389,3.87036,-1.09009;
14:55:37.061,-0.03394,2.07495,-0.68408;
14:55:37.081,0.75513,-0.07495,-0.01392;
14:55:37.101,0.75781,-0.04590,0.04883;
14:55:37.121,0.77026,-0.09888,0.10742;
14:55:37.141,0.90967,-0.27832,0.05908;
14:55:37.161,1.16553,-0.49805,0.06519;
14:55:37.181,1.20923,-0.38330,0.05908;
14:55:37.201,1.27246,-0.27808,0.10620;
14:55:37.221,1.27002,-0.01831,0.11523;
14:55:37.241,1.03223,0.75146,0.03223;
14:55:37.261,0.70337,2.02954,0.04639;
14:55:37.281,0.92725,3.41772,-0.03857;
14:55:37.301,1.04443,5.54102,-0.30054;
14:55:37.321,0.00610,7.10352,-0.84424;
14:55:37.341,-1.25293,6.38306,-0.93604;
14:55:37.361,-2.13354,3.96777,-0.10718;
14:55:37.381,-1.94482,1.85815,0.36523;
14:55:37.401,-0.81445,1.08154,0.28882;
14:55:37.421,-0.47144,0.64160,0.10059;
14:55:37.441,-0.77197,0.36304,-0.05737;
14:55:37.461,-0.89648,0.02051,-0.00757;
14:55:37.481,-0.74756,-0.26660,0.20728;
14:55:37.501,-0.64111,-0.51221,0.44556;
14:55:37.521,-0.75513,-0.90015,0.61401;
14:55:37.541,-0.79663,-1.20532,0.61572;
14:55:37.561,-0.77222,-1.27075,0.51123;
14:55:37.581,-0.81616,-1.11133,0.40430;
14:55:37.601,-0.94238,-0.74878,0.34180;
14:55:37.621,-1.08716,-0.41162,0.33374;
14:55:37.641,-1.21948,-0.35962,0.36597;
14:55:37.661,-1.24487,-0.27686,0.03638;
14:55:37.681,-2.69189,3.66479,-1.06226;
14:55:37.701,-2.71265,6.26099,-1.81714;
14:55:37.721,-2.12524,5.96411,-2.16138;
14:55:37.741,-1.14038,4.57104,-1.44287;
14:55:37.761,0.12451,2.89478,-0.87891;
14:55:37.781,0.56250,1.76294,-0.57056;
14:55:37.801,0.70117,0.98730,-0.33569;
14:55:37.821,0.63403,0.29126,-0.09521;
14:55:37.841,0.83252,-0.01001,-0.05981;
14:55:37.861,0.87671,-0.12012,-0.00781;
14:55:37.881,0.77881,-0.09814,0.06519;
14:55:37.901,0.85986,-0.38696,0.16528;
14:55:37.921,1.12524,-0.66895,0.24731;
14:55:37.941,1.33423,-0.66626,0.27246;
14:55:37.961,1.44189,-0.48755,0.22192;
14:55:37.981,1.35303,-0.32129,0.12939;
14:55:38.001,1.18433,-0.15234,-0.03906;
14:55:38.021,0.98071,0.31763,-0.13989;
14:55:38.041,0.73145,2.01807,-0.03809;
14:55:38.061,0.76636,3.81372,0.11011;
14:55:38.081,1.15674,4.94385,0.05396;
14:55:38.101,0.54883,5.93701,-0.62524;
14:55:38.121,-0.62134,5.70581,-0.84814;
14:55:38.141,-1.34473,4.04834,-0.10864;
14:55:38.161,-1.49927,2.36621,0.48486;
14:55:38.181,-0.71899,1.35083,0.54688;
14:55:38.201,-0.44263,0.59082,0.08374;
14:55:38.221,-0.67749,0.34180,0.02026;
14:55:38.241,-0.72217,0.08545,0.13452;
14:55:38.261,-0.73828,-0.24243,0.32227;
14:55:38.281,-0.80469,-0.52759,0.47241;
14:55:38.301,-0.86035,-0.74414,0.53882;
14:55:38.321,-0.88281,-0.90161,0.53223;
14:55:38.341,-0.88062,-0.93530,0.42603;
14:55:38.361,-0.91992,-0.79224,0.30835;
14:55:38.381,-0.93311,-0.57178,0.26904;
14:55:38.401,-0.86206,-0.49829,0.27441;
14:55:38.421,-0.75317,-0.52661,0.12964;
14:55:38.441,-0.91724,-0.05664,-0.02344;
14:55:38.461,-1.68970,1.81299,-0.40283;
14:55:38.481,-2.10327,4.75732,-1.11426;
14:55:38.501,-2.01782,5.47949,-1.55029;
14:55:38.521,-1.80249,5.22046,-1.41113;
14:55:38.541,-0.86157,3.98535,-0.89380;
14:55:38.561,-0.03760,2.11865,-0.51733;
14:55:38.581,0.33130,1.55664,-0.34863;
14:55:38.601,0.58691,0.92383,-0.18701;
14:55:38.621,0.73535,0.49829,-0.07422;
14:55:38.641,0.76587,0.22314,-0.06958;
14:55:38.661,0.70996,0.15137,-0.08057;
14:55:38.681,0.75830,-0.08130,0.08936;
14:55:38.701,0.97656,-0.43823,0.59668;
14:55:38.721,1.48926,-0.33740,0.32300;
14:55:38.741,1.38892,-0.12427,0.14209;
14:55:38.761,1.34766,0.11646,0.09717;
14:55:38.781,1.18799,1.18896,0.16870;
14:55:38.801,1.01758,2.94824,0.18579;
14:55:38.821,1.18677,4.33447,0.02197;
14:55:38.841,0.68628,5.76758,-0.35962;
14:55:38.861,-0.27148,6.97046,-0.73730;
14:55:38.881,-1.43213,5.53955,-0.68213;
14:55:38.901,-2.37793,3.01782,0.06909;
14:55:38.921,-1.54932,1.61450,0.53589;
14:55:38.941,-0.59033,0.89844,0.44141;
14:55:38.961,-0.77490,0.63135,0.29785;
14:55:38.981,-1.20776,0.43140,0.14868;
14:55:39.001,-1.19067,0.06323,0.27954;
14:55:39.021,-0.96875,-0.33716,0.51587;
14:55:39.041,-0.89893,-0.73975,0.76025;
14:55:39.061,-0.80005,-1.08569,0.89648;
14:55:39.081,-0.69775,-1.14258,0.82129;
14:55:39.101,-0.76392,-1.03345,0.59570;
14:55:39.121,-0.88647,-0.78223,0.40771;
14:55:39.141,-0.97729,-0.45508,0.35474;
14:55:39.161,-1.04932,-0.25098,0.36108;
14:55:39.181,-1.01001,-0.18311,0.24658;
14:55:39.201,-1.06567,0.37964,-0.74243;
14:55:39.221,-2.20874,5.71826,-1.99341;
14:55:39.241,-1.77124,5.33936,-1.93823;
14:55:39.261,-0.67261,3.60718,-1.25146;
14:55:39.281,0.11694,1.88428,-0.79297;
14:55:39.301,0.50537,1.37915,-0.56543;
14:55:39.321,0.52954,0.74536,-0.42383;
14:55:39.341,0.58569,0.34497,-0.19727;
14:55:39.361,0.80322,0.00024,-0.02881;
14:55:39.381,0.87866,-0.07520,0.01904;
14:55:39.401,0.89990,-0.18652,0.07861;
14:55:39.421,1.06274,-0.35986,0.09790;
14:55:39.441,1.41138,-0.48877,0.07886;
14:55:39.461,1.53589,-0.39185,0.14526;
14:55:39.481,1.51025,-0.20288,0.19043;
14:55:39.501,1.47095,-0.04639,0.05249;
14:55:39.521,1.26025,0.10254,-0.12476;
14:55:39.541,1.01660,0.68726,-0.11597;
14:55:39.561,0.80835,2.07275,0.11621;
14:55:39.581,1.15356,4.14600,0.15430;
14:55:39.601,0.99683,6.01831,-0.29224;
14:55:39.621,-0.27271,7.24878,-1.01782;
14:55:39.641,-1.54175,6.16870,-0.69214;
14:55:39.661,-2.52100,3.43945,0.25049;
14:55:39.681,-1.81055,1.68213,0.37915;
14:55:39.701,-1.14746,0.28418,0.10132;
14:55:39.721,-1.20605,0.00171,0.25610;
14:55:39.741,-0.99341,-0.45483,0.43262;
14:55:39.761,-0.92334,-0.96069,0.51099;
14:55:39.781,-0.82227,-1.29663,0.57568;
14:55:39.801,-0.68311,-1.25879,0.54517;
14:55:39.821,-0.65991,-0.95679,0.39575;
14:55:39.841,-0.78564,-0.73071,0.25806;
14:55:39.861,-0.92090,-0.67358,0.21191;
14:55:39.881,-1.00879,-0.58667,0.21191;
14:55:39.901,-1.06323,-0.46338,0.19629;
14:55:39.921,-1.22266,0.12061,-0.01099;
14:55:39.941,-2.27563,2.49268,-0.49048;
14:55:39.961,-2.61938,5.19434,-1.19678;
14:55:39.981,-2.25977,5.85522,-1.67188;
14:55:40.001,-1.94263,5.37915,-1.37817;
14:55:40.021,-0.85449,3.47852,-0.96143;
14:55:40.041,-0.14453,1.74463,-0.70361;
14:55:40.061,0.13257,1.00488,-0.45654;
14:55:40.081,0.31519,0.31934,-0.27661;
14:55:40.101,0.52344,0.01440,-0.16870;
14:55:40.121,0.81128,-0.21484,-0.08130;
14:55:40.141,0.88306,-0.16431,-0.00879;
14:55:40.161,0.73999,-0.19116,0.03174;
14:55:40.181,1.08813,-0.77710,0.21924;
14:55:40.201,1.22852,-0.69751,0.15698;
14:55:40.221,1.11865,-0.48901,0.12354;
14:55:40.241,1.08545,-0.32104,0.08887;
14:55:40.261,1.11597,0.05103,-0.00977;
14:55:40.281,0.90039,1.11279,-0.02856;
14:55:40.301,0.69043,2.46167,0.08643;
14:55:40.321,1.11841,3.80054,0.15942;
14:55:40.341,0.92041,5.87720,-0.16211;
14:55:40.361,-0.32764,7.29053,-0.64990;
14:55:40.381,-1.55835,5.83154,-0.45239;
14:55:40.401,-2.22876,3.23389,0.17773;
14:55:40.421,-1.42822,1.68726,0.42822;
14:55:40.441,-0.52368,0.92407,0.27637;
14:55:40.461,-0.66089,0.57690,0.11841;
14:55:40.481,-0.97729,0.27490,0.09009;
14:55:40.501,-0.94971,-0.09937,0.19971;
14:55:40.521,-0.82666,-0.40601,0.37988;
14:55:40.541,-0.88428,-0.82397,0.51440;
14:55:40.561,-0.85059,-1.27759,0.59180;
14:55:40.581,-0.73853,-1.34888,0.55664;
14:55:40.601,-0.79126,-1.12598,0.42627;
14:55:40.621,-0.90308,-0.82739,0.29468;
14:55:40.641,-0.93335,-0.56079,0.23218;
14:55:40.661,-0.96973,-0.47388,0.22388;
14:55:40.681,-1.00586,-0.50488,0.02954;
14:55:40.701,-2.27295,4.47510,-1.08228;
14:55:40.721,-2.40625,6.31689,-1.87402;
14:55:40.741,-2.15088,6.79053,-1.78760;
14:55:40.761,-1.14697,4.74268,-1.05762;
14:55:40.781,-0.06372,2.38062,-0.61938;
14:55:40.801,0.35718,1.28101,-0.35132;
14:55:40.821,0.60205,0.20679,-0.19019;
14:55:40.841,0.75293,-0.19312,-0.10278;
14:55:40.861,0.89087,-0.49365,-0.03540;
14:55:40.881,0.76880,-0.34448,-0.02710;
14:55:40.901,0.69165,-0.29053,-0.00488;
14:55:40.921,0.82715,-0.68335,0.09863;
14:55:40.941,1.13354,-1.03418,0.17163;
14:55:40.961,1.33472,-0.87500,0.20654;
14:55:40.981,1.28711,-0.52734,0.18848;
14:55:41.001,1.20337,-0.24756,0.10254;
14:55:41.021,1.07422,-0.06738,0.02832;
14:55:41.041,0.91113,0.31934,0.00000;
14:55:41.061,0.76270,1.98901,-0.06982;
14:55:41.081,0.91138,4.29199,-0.30762;
14:55:41.101,1.13062,5.58105,-0.62329;
14:55:41.121,0.11597,6.87207,-0.90308;
14:55:41.141,-1.06567,6.09521,-0.69604;
14:55:41.161,-1.68286,3.26221,-0.00708;
14:55:41.181,-1.62891,1.75439,0.23950;
14:55:41.201,-0.84717,0.36084,0.11133;
14:55:41.221,-0.97632,0.07202,0.26392;
14:55:41.241,-0.77344,-0.31445,0.42554;
14:55:41.261,-0.71094,-0.76392,0.54541;
14:55:41.281,-0.84814,-1.08716,0.59473;
14:55:41.301,-0.84766,-1.16284,0.57275;
14:55:41.321,-0.74854,-1.05884,0.45605;
14:55:41.341,-0.78955,-0.88647,0.30200;
14:55:41.361,-0.92334,-0.69116,0.22119;
14:55:41.381,-1.00317,-0.54614,0.23389;
14:55:41.401,-1.01270,-0.49756,0.26489;
14:55:41.421,-2.76465,5.88843,-1.83130;
14:55:41.441,-2.82617,6.17065,-2.28369;
14:55:41.461,-1.97070,4.66479,-1.64771;
14:55:41.481,-0.34570,2.56152,-0.89233;
14:55:41.501,0.28467,1.57275,-0.67920;
14:55:41.521,0.59521,0.92700,-0.45166;
14:55:41.541,0.58350,0.41406,-0.44434;
14:55:41.561,0.69604,-0.12744,-0.39282;
14:55:41.581,0.78735,-0.55078,-0.14990;
14:55:41.601,0.76392,-0.61621,0.07837;
14:55:41.621,0.74609,-0.55200,0.35474;
14:55:41.641,1.09790,-0.67285,0.12866;
14:55:41.661,1.06226,-0.40308,0.03394;
14:55:41.681,1.01172,-0.11646,0.00830;
14:55:41.701,0.96899,0.25562,0.12427;
14:55:41.721,0.84839,1.80737,0.14355;
14:55:41.741,0.74609,3.97974,-0.17017;
14:55:41.761,0.81128,5.08154,-0.62158;
14:55:41.781,0.16406,6.43311,-1.19922;
14:55:41.801,-0.97046,6.23169,-1.02881;
14:55:41.821,-1.74707,3.64697,-0.17407;
14:55:41.841,-1.75757,1.91650,0.22095;
14:55:41.861,-0.93530,1.15698,0.21509;
14:55:41.881,-0.59668,0.61987,0.15552;
14:55:41.901,-0.75439,0.29956,0.13428;
14:55:41.921,-0.82666,0.02954,0.17749;
14:55:41.941,-0.74707,-0.19580,0.30884;
14:55:41.961,-0.69751,-0.38794,0.37207;
14:55:41.981,-0.78882,-0.80615,0.47632;
14:55:42.001,-0.77783,-1.16357,0.54370;
14:55:42.021,-0.68384,-1.18018,0.47998;
14:55:42.041,-0.72729,-0.91357,0.32300;
14:55:42.061,-0.92798,-0.71216,0.19043;
14:55:42.081,-1.01465,-0.66895,0.21411;
14:55:42.101,-1.01758,-0.61865,0.27881;
14:55:42.121,-0.99829,-0.57861,0.27710;
14:55:42.141,-2.69727,5.42236,-1.24707;
14:55:42.161,-2.35864,5.82690,-1.78247;
14:55:42.181,-2.08789,5.47510,-1.53809;
14:55:42.201,-0.78906,3.24927,-0.90112;
14:55:42.221,-0.05469,1.71948,-0.58862;
14:55:42.241,0.29785,1.06641,-0.45215;
14:55:42.261,0.43164,0.36670,-0.37939;
14:55:42.281,0.64233,0.17114,-0.32129;
14:55:42.301,0.80884,-0.05981,-0.18384;
14:55:42.321,0.85864,-0.11475,-0.06543;
14:55:42.341,0.88062,-0.30420,0.00513;
14:55:42.361,1.02759,-0.52173,0.15308;
14:55:42.381,1.25684,-0.59155,0.24561;
14:55:42.401,1.43774,-0.46240,0.13599;
14:55:42.421,1.38403,-0.25610,-0.03931;
14:55:42.441,1.19922,-0.04785,-0.15430;
14:55:42.461,1.00049,0.27808,-0.17847;
14:55:42.481,0.73853,1.44385,0.05469;
14:55:42.501,0.68140,2.94482,0.47876;
14:55:42.521,1.19287,4.27734,0.71069;
14:55:42.541,0.93286,5.93726,0.18213;
14:55:42.561,-0.37842,6.68677,-0.47021;
14:55:42.581,-1.47607,5.04053,-0.22656;
14:55:42.601,-1.76929,2.75830,0.30566;
14:55:42.621,-1.14648,1.42773,0.59668;
14:55:42.641,-0.54370,0.19678,0.34546;
14:55:42.661,-0.82178,-0.05151,0.11792;
14:55:42.681,-0.88672,-0.25610,0.08569;
14:55:42.701,-0.88037,-0.58984,0.15820;
14:55:42.721,-0.88525,-0.89551,0.32007;
14:55:42.741,-0.84302,-1.12866,0.47217;
14:55:42.761,-0.77295,-1.19531,0.47729;
14:55:42.781,-0.84302,-0.99194,0.39209;
14:55:42.801,-1.03125,-0.66919,0.22021;
14:55:42.821,-1.09717,-0.43262,0.10986;
14:55:42.841,-1.03979,-0.29272,0.08618;
14:55:42.861,-0.92920,-0.26733,0.06860;
14:55:42.881,-0.96826,0.29346,-0.05884;
14:55:42.901,-1.85449,2.45532,-0.59717;
14:55:42.921,-2.60596,5.60229,-1.73608;
14:55:42.941,-2.92310,6.36011,-2.42725;
14:55:42.961,-1.97754,5.27686,-1.82593;
14:55:42.981,-0.49463,3.25586,-1.06396;
14:55:43.001,0.14355,1.57861,-0.68628;
14:55:43.021,0.53198,0.87524,-0.36182;
14:55:43.041,0.70874,0.09473,-0.15186;
14:55:43.061,1.02295,-0.16699,-0.09985;
14:55:43.081,1.03857,-0.25659,-0.12085;
14:55:43.101,0.85547,-0.03613,-0.17529;
14:55:43.121,0.83813,-0.22681,-0.08057;
14:55:43.141,1.03735,-0.76343,0.15527;
14:55:43.161,1.19971,-0.83667,0.15088;
14:55:43.181,1.13257,-0.53198,0.01855;
14:55:43.201,1.12451,-0.29443,0.01587;
14:55:43.221,1.01807,0.04834,0.15112;
14:55:43.241,0.93335,1.06421,0.41406;
14:55:43.261,0.94971,2.97241,0.31006;
14:55:43.281,1.13525,5.33154,-0.20020;
14:55:43.301,0.45117,6.70972,-0.69775;
14:55:43.321,-0.78735,6.85742,-0.74805;
14:55:43.341,-1.86133,4.91699,-0.20703;
14:55:43.361,-2.10034,2.57715,0.26489;
14:55:43.381,-1.10767,1.56592,0.31982;
14:55:43.401,-0.69824,0.91406,0.20654;
14:55:43.421,-0.99512,0.70239,0.05933;
14:55:43.441,-1.19873,0.39453,-0.00439;
14:55:43.461,-1.14380,-0.00244,0.11206;
14:55:43.481,-1.04419,-0.43311,0.27686;
14:55:43.501,-0.97021,-0.95435,0.50806;
14:55:43.521,-0.83350,-1.40479,0.62036;
14:55:43.541,-0.76270,-1.47144,0.53247;
14:55:43.561,-0.79834,-1.30762,0.35254;
14:55:43.581,-0.87598,-1.06152,0.23096;
14:55:43.601,-0.93604,-0.70605,0.22241;
14:55:43.621,-1.03711,-0.48486,0.30713;
14:55:43.641,-1.07910,-0.45605,0.30835;
14:55:43.661,-1.10010,0.04785,-0.25317;
14:55:43.681,-2.09619,2.50000,-1.21606;
14:55:43.701,-1.92188,6.02417,-1.41772;
14:55:43.721,-0.65015,3.67114,-0.92529;
14:55:43.741,0.06567,1.71411,-0.57617;
14:55:43.761,0.37427,1.06030,-0.45654;
14:55:43.781,0.42090,0.21875,-0.30518;
14:55:43.801,0.43677,-0.03931,-0.14502;
14:55:43.821,0.58130,-0.19580,-0.02661;
14:55:43.841,0.72754,-0.01074,0.00928;
14:55:43.861,0.74194,-0.16919,-0.00366;
14:55:43.881,0.83667,-0.53003,0.07080;
14:55:43.901,1.13037,-0.84351,0.29956;
14:55:43.921,1.52783,-0.75000,0.37109;
14:55:43.941,1.62744,-0.38184,0.24316;
14:55:43.961,1.51782,-0.13770,0.16797;
14:55:43.981,1.39380,-0.00171,0.28003;
14:55:44.001,1.12866,0.42651,0.42114;
14:55:44.021,0.95898,1.86963,0.41064;
14:55:44.041,1.14917,4.23926,0.19995;
14:55:44.061,1.06201,5.81494,-0.25415;
14:55:44.081,0.06055,6.80151,-0.80688;
14:55:44.101,-1.15698,6.07202,-0.58325;
14:55:44.121,-2.34814,3.64502,0.18164;
14:55:44.141,-1.96045,1.69385,0.41895;
14:55:44.161,-0.54956,0.79590,0.19019;
14:55:44.181,-0.46191,0.69092,-0.04736;
14:55:44.201,-0.83301,-0.68018,0.29443;
14:55:44.221,-0.69629,-1.03711,0.40796;
14:55:44.241,-0.72046,-1.30225,0.47778;
14:55:44.261,-0.76001,-1.29272,0.45068;
14:55:44.281,-0.79346,-1.07739,0.31494;
14:55:44.301,-0.81372,-0.80273,0.18677;
14:55:44.321,-0.81299,-0.57495,0.12451;
14:55:44.341,-0.86304,-0.45850,0.09863;
14:55:44.361,-0.87109,-0.51465,0.15796;
14:55:44.381,-0.92236,-0.14917,0.10669;
14:55:44.401,-1.84131,1.86694,-0.62354;
14:55:44.421,-3.00098,4.97461,-1.49585;
14:55:44.441,-2.78711,6.24438,-1.98682;
14:55:44.461,-2.01123,5.29102,-1.44922;
14:55:44.481,-0.89624,3.54150,-0.80664;
14:55:44.501,0.01489,2.04858,-0.68506;
14:55:44.521,0.34766,1.29419,-0.47534;
14:55:44.541,0.55249,0.62793,-0.38696;
14:55:44.561,0.60229,0.03613,-0.28638;
14:55:44.581,0.76465,-0.33374,-0.16943;
14:55:44.601,0.80151,-0.49463,-0.01001;
14:55:44.621,0.79077,-0.50171,0.09058;
14:55:44.641,0.94775,-0.53394,0.19263;
14:55:44.661,1.20923,-0.60620,0.18848;
14:55:44.681,1.37695,-0.48877,0.03125;
14:55:44.701,1.23413,-0.25928,0.10205;
14:55:44.721,1.03857,0.06836,0.20801;
14:55:44.741,0.83496,1.05762,0.32251;
14:55:44.761,0.76025,3.47803,0.07642;
14:55:44.781,1.05273,5.24902,-0.22314;
14:55:44.801,0.64355,6.20776,-0.66895;
14:55:44.821,-0.46655,6.43286,-0.77734;
14:55:44.841,-1.41113,3.87891,-0.05347;
14:55:44.861,-1.78247,1.67163,0.36719;
14:55:44.881,-0.87207,1.04736,0.30200;
14:55:44.901,-0.25684,0.59668,0.11987;
14:55:44.921,-0.55029,0.33911,-0.03345;
14:55:44.941,-0.85181,0.13989,-0.00928;
14:55:44.961,-0.78516,-0.06616,0.18774;
14:55:44.981,-0.63843,-0.55029,0.41089;
14:55:45.001,-0.77856,-1.11206,0.59302;
14:55:45.021,-0.87891,-1.27686,0.62549;
14:55:45.041,-0.88696,-1.04614,0.52612;
14:55:45.061,-0.89771,-0.83545,0.38477;
14:55:45.081,-0.94360,-0.55737,0.27490;
14:55:45.101,-1.00073,-0.38013,0.22925;
14:55:45.121,-1.02002,-0.40479,0.25513;
14:55:45.141,-1.03906,-0.44995,0.20093;
14:55:45.161,-1.32666,0.48242,-0.17041;
14:55:45.181,-2.79492,5.68799,-1.37695;
14:55:45.201,-2.12964,6.24634,-1.31812;
14:55:45.221,-1.54614,5.27759,-0.99976;
14:55:45.241,-0.33203,2.94971,-0.75854;
14:55:45.261,0.12720,1.83862,-0.56250;
14:55:45.281,0.43994,0.88550,-0.41138;
14:55:45.301,0.49097,0.25244,-0.27881;
14:55:45.321,0.61743,-0.16406,-0.20117;
14:55:45.341,0.70728,-0.23413,-0.20166;
14:55:45.361,0.75244,-0.15063,-0.22021;
14:55:45.381,0.73267,-0.23828,-0.23584;
14:55:45.401,0.87329,-0.50366,-0.12500;
14:55:45.421,1.18433,-0.70508,0.05225;
14:55:45.441,1.48364,-0.74707,0.19165;
14:55:45.461,1.52051,-0.57861,0.08423;
14:55:45.481,1.39526,-0.28784,-0.02856;
14:55:45.501,1.22412,0.12500,0.06055;
14:55:45.521,0.98218,1.13184,0.28076;
14:55:45.541,0.78027,2.99268,0.18579;
14:55:45.561,0.91455,4.78540,-0.13184;
14:55:45.581,0.45996,6.04297,-0.40552;
14:55:45.601,-0.57837,6.73413,-0.72778;
14:55:45.621,-1.69751,5.05957,-0.25024;
14:55:45.641,-2.43555,2.45630,0.45581;
14:55:45.661,-1.30640,1.28003,0.39478;
14:55:45.681,-0.43457,0.73364,0.14600;
14:55:45.701,-1.05835,-0.11719,0.13135;
14:55:45.721,-0.89087,-0.72144,0.28418;
14:55:45.741,-0.84937,-1.34863,0.39355;
14:55:45.761,-0.73950,-1.52954,0.37476;
14:55:45.781,-0.76196,-0.70288,0.07959;
14:55:45.801,-0.91577,-0.54468,0.14990;
14:55:45.821,-1.05713,-0.47803,0.26855;
14:55:45.841,-1.23242,0.28931,-0.19849;
14:55:45.861,-2.03979,3.20581,-1.01099;
14:55:45.881,-2.32568,5.05469,-1.09766;
14:55:45.901,-1.97632,5.50269,-1.10449;
14:55:45.921,-1.76831,5.38086,-0.95410;
14:55:45.941,-0.82983,3.65234,-0.72046;
14:55:45.961,-0.08081,2.30054,-0.59644;
14:55:45.981,0.21045,1.43042,-0.43555;
14:55:46.001,0.41504,0.73120,-0.37744;
14:55:46.021,0.41968,0.27734,-0.25781;
14:55:46.041,0.37744,0.04907,-0.15796;
14:55:46.061,0.38135,-0.10791,-0.09253;
14:55:46.081,0.47217,-0.24536,-0.15723;
14:55:46.101,0.59863,-0.44141,-0.15503;
14:55:46.121,0.81812,-0.55420,0.04297;
14:55:46.141,1.48438,-0.26221,0.20605;
14:55:46.161,1.56689,-0.04688,0.24072;
14:55:46.181,1.26074,0.31665,0.28027;
14:55:46.201,0.98096,1.55859,0.37891;
14:55:46.221,1.34619,3.59424,0.36157;
14:55:46.241,1.47754,6.00171,0.15796;
14:55:46.261,0.33447,7.01953,-0.42822;
14:55:46.281,-0.90405,6.05737,-0.43774;
14:55:46.301,-1.91699,3.51929,0.23657;
14:55:46.321,-2.01709,1.54370,0.44165;
14:55:46.341,-0.79785,0.98926,0.27808;
14:55:46.361,-0.45605,0.64478,0.02246;
14:55:46.381,-0.94897,0.45825,0.01465;
14:55:46.401,-1.01855,-0.04663,0.16748;
